Date,Capital Value,Fund Code,Fund Type
2013-02-07,107.61992397297453,377010,Mutual Fund
2013-02-07,107.65182200348839,040001,Strategy Fund
2013-02-07,109.43505576750248,050001,Strategy Fund
2013-02-07,109.68636389753952,070002,Strategy Fund
2013-02-07,110.02433389856864,110011,Strategy Fund
2013-02-07,108.41411409084726,161005,Strategy Fund
2013-02-07,110.66665122690074,163402,Strategy Fund
2013-02-07,109.60483644884845,202002,Strategy Fund
2013-02-07,109.89751649249288,260116,Strategy Fund
2013-02-07,108.55854486193851,270006,Strategy Fund
2013-02-07,111.13404310024046,377010,Strategy Fund
2013-02-07,111.64534236788751,519008,Strategy Fund
2013-02-08,106.83239429838369,Shanghai Composite,Index
2013-02-08,104.55454788458158,040001,Mutual Fund
2013-02-08,105.4064449396225,050001,Mutual Fund
2013-02-08,108.84744250866201,070002,Mutual Fund
2013-02-08,111.600575661121,110011,Mutual Fund
2013-02-08,109.99831682592149,161005,Mutual Fund
2013-02-08,108.55387837164716,163402,Mutual Fund
2013-02-08,106.33297568722155,202002,Mutual Fund
2013-02-08,110.62581111716491,260116,Mutual Fund
2013-02-08,106.402073162802,270006,Mutual Fund
2013-02-08,109.4709866653097,377010,Mutual Fund
2013-02-08,108.79122119037137,040001,Strategy Fund
2013-02-08,109.60623902247468,050001,Strategy Fund
2013-02-08,110.86304707202265,070002,Strategy Fund
2013-02-08,111.19645574090123,110011,Strategy Fund
2013-02-08,109.80088110436648,161005,Strategy Fund
2013-02-08,111.32021364543603,163402,Strategy Fund
2013-02-08,110.1984508405143,202002,Strategy Fund
2013-02-08,110.95121075041286,260116,Strategy Fund
2013-02-08,109.93890507502928,270006,Strategy Fund
2013-02-08,112.57424886720489,377010,Strategy Fund
2013-02-08,112.93283661782567,519008,Strategy Fund
2013-02-17,106.83239429838369,Shanghai Composite,Index
2013-02-18,106.35164852404098,Shanghai Composite,Index
2013-02-18,104.05268605473559,040001,Mutual Fund
2013-02-18,103.5091289307093,050001,Mutual Fund
2013-02-18,107.80250706057883,070002,Mutual Fund
2013-02-18,110.6631308255676,110011,Mutual Fund
2013-02-18,109.43732541010928,161005,Mutual Fund
2013-02-18,107.59860424197667,163402,Mutual Fund
2013-02-18,105.3015458230555,202002,Mutual Fund
2013-02-18,110.19437045380798,260116,Mutual Fund
2013-02-18,105.23165035801118,270006,Mutual Fund
2013-02-18,109.8869764146379,377010,Mutual Fund
2013-02-18,108.23671359689362,040001,Strategy Fund
2013-02-18,108.52305874162325,050001,Strategy Fund
2013-02-18,110.33372418832454,070002,Strategy Fund
2013-02-18,110.81391105737958,110011,Strategy Fund
2013-02-18,109.256239258983,161005,Strategy Fund
2013-02-18,110.29564935493899,163402,Strategy Fund
2013-02-18,109.25914032578528,202002,Strategy Fund
2013-02-18,110.8324860141211,260116,Strategy Fund
2013-02-18,109.44429543854977,270006,Strategy Fund
2013-02-18,112.25595706685527,377010,Strategy Fund
2013-02-18,112.32190920538893,519008,Strategy Fund
2013-02-19,104.6500221476563,Shanghai Composite,Index
2013-02-19,102.7104064046295,040001,Mutual Fund
2013-02-19,101.07666440083763,050001,Mutual Fund
2013-02-19,106.2501509589065,070002,Mutual Fund
2013-02-19,107.8744199287633,110011,Mutual Fund
2013-02-19,107.12819784395597,161005,Mutual Fund
2013-02-19,106.27514140980034,163402,Mutual Fund
2013-02-19,103.67990201738047,202002,Mutual Fund
2013-02-19,107.49460837768969,260116,Mutual Fund
2013-02-19,103.50585129213978,270006,Mutual Fund
2013-02-19,108.00790911794758,377010,Mutual Fund
2013-02-19,106.21362356662716,040001,Strategy Fund
2013-02-19,106.89322507672516,050001,Strategy Fund
2013-02-19,108.80373228860407,070002,Strategy Fund
2013-02-19,109.5913994931239,110011,Strategy Fund
2013-02-19,107.89838452706768,161005,Strategy Fund
2013-02-19,108.96952285679914,163402,Strategy Fund
2013-02-19,107.87065996714655,202002,Strategy Fund
2013-02-19,109.13004875887138,260116,Strategy Fund
2013-02-19,108.21943678979412,270006,Strategy Fund
2013-02-19,111.01676400314686,377010,Strategy Fund
2013-02-19,111.27164987326181,519008,Strategy Fund
2013-02-20,105.27792228054224,Shanghai Composite,Index
2013-02-20,103.89157607828274,040001,Mutual Fund
2013-02-20,101.75387805232323,050001,Mutual Fund
2013-02-20,107.54640280060516,070002,Mutual Fund
2013-02-20,110.39868135509639,110011,Mutual Fund
2013-02-20,109.05650540514718,161005,Mutual Fund
2013-02-20,107.55044310671798,163402,Mutual Fund
2013-02-20,105.06921270441336,202002,Mutual Fund
2013-02-20,109.5047575543525,260116,Mutual Fund
2013-02-20,105.55526714772417,270006,Mutual Fund
2013-02-20,110.26527441851269,377010,Mutual Fund
2013-02-20,107.8590761570765,040001,Strategy Fund
2013-02-20,107.46713766192273,050001,Strategy Fund
2013-02-20,110.8965148747177,070002,Strategy Fund
2013-02-20,111.9026625878448,110011,Strategy Fund
2013-02-20,110.17226831481581,161005,Strategy Fund
2013-02-20,110.5187920855493,163402,Strategy Fund
2013-02-20,109.24152161581402,202002,Strategy Fund
2013-02-20,110.87222916601056,260116,Strategy Fund
2013-02-20,110.48187386062655,270006,Strategy Fund
2013-02-20,113.61849075285268,377010,Strategy Fund
2013-02-20,113.83242045718217,519008,Strategy Fund
2013-02-21,102.15116798881016,Shanghai Composite,Index
2013-02-21,102.37475906753981,040001,Mutual Fund
2013-02-21,99.45424040834074,050001,Mutual Fund
2013-02-21,106.23433668643779,070002,Mutual Fund
2013-02-21,108.96349849748013,110011,Mutual Fund
2013-02-21,107.37703522190793,161005,Mutual Fund
2013-02-21,105.18433335837017,163402,Mutual Fund
2013-02-21,103.47216067130628,202002,Mutual Fund
2013-02-21,106.97519765484695,260116,Mutual Fund
2013-02-21,104.774158170831,270006,Mutual Fund
2013-02-21,108.5892422473513,377010,Mutual Fund
2013-02-21,104.82597734651972,040001,Strategy Fund
2013-02-21,104.1068221753892,050001,Strategy Fund
2013-02-21,108.37651282916532,070002,Strategy Fund
2013-02-21,109.45888917574771,110011,Strategy Fund
2013-02-21,108.45559984299462,161005,Strategy Fund
2013-02-21,107.61952084597321,163402,Strategy Fund
2013-02-21,106.5316802523509,202002,Strategy Fund
2013-02-21,107.73403165971173,260116,Strategy Fund
2013-02-21,108.72251896705207,270006,Strategy Fund
2013-02-21,110.93432505756529,377010,Strategy Fund
2013-02-21,111.40408035217983,519008,Strategy Fund
2013-02-22,101.63019703206724,Shanghai Composite,Index
2013-02-22,102.03692236261695,040001,Mutual Fund
2013-02-22,99.31500447176906,050001,Mutual Fund
2013-02-22,106.12810234975136,070002,Mutual Fund
2013-02-22,108.34240655604448,110011,Mutual Fund
2013-02-22,106.44285501547732,161005,Mutual Fund
2013-02-22,104.54270892488411,163402,Mutual Fund
2013-02-22,102.99618873221827,202002,Mutual Fund
2013-02-22,106.36543902821431,260116,Mutual Fund
2013-02-22,105.151345140246,270006,Mutual Fund
2013-02-22,108.50237085355342,377010,Mutual Fund
2013-02-22,104.70347924760483,040001,Strategy Fund
2013-02-22,103.79921739606073,050001,Strategy Fund
2013-02-22,108.15170308173012,070002,Strategy Fund
2013-02-22,109.0755661584651,110011,Strategy Fund
2013-02-22,108.76099138797271,161005,Strategy Fund
2013-02-22,107.19294518276945,163402,Strategy Fund
2013-02-22,106.31829495384495,202002,Strategy Fund
2013-02-22,107.29536976496672,260116,Strategy Fund
2013-02-22,108.96274906849351,270006,Strategy Fund
2013-02-22,110.36413156334184,377010,Strategy Fund
2013-02-22,110.9139671063517,519008,Strategy Fund
2013-02-25,102.13834801722757,Shanghai Composite,Index
2013-02-25,102.37364420641357,040001,Mutual Fund
2013-02-25,98.90781295343481,050001,Mutual Fund
2013-02-25,106.25545607257105,070002,Mutual Fund
2013-02-25,108.6240968130902,110011,Mutual Fund
2013-02-25,106.84733786453616,161005,Mutual Fund
2013-02-25,104.75179434273389,163402,Mutual Fund
2013-02-25,103.10948453982371,202002,Mutual Fund
2013-02-25,106.53562373065945,260116,Mutual Fund
2013-02-25,105.23546621635819,270006,Mutual Fund
2013-02-25,108.68682488400445,377010,Mutual Fund
2013-02-25,105.01706423113157,040001,Strategy Fund
2013-02-25,104.08330158065489,050001,Strategy Fund
2013-02-25,108.53654477413545,070002,Strategy Fund
2013-02-25,109.76713063808458,110011,Strategy Fund
2013-02-25,108.86590606093844,161005,Strategy Fund
2013-02-25,107.56606351935322,163402,Strategy Fund
2013-02-25,106.69482794504432,202002,Strategy Fund
2013-02-25,107.92894667700426,260116,Strategy Fund
2013-02-25,109.03848287108761,270006,Strategy Fund
2013-02-25,110.88527234037554,377010,Strategy Fund
2013-02-25,111.36139577896213,519008,Strategy Fund
2013-02-26,100.70841114498639,Shanghai Composite,Index
2013-02-26,101.53418032392099,040001,Mutual Fund
2013-02-26,97.55277591597275,050001,Mutual Fund
2013-02-26,105.40541242399048,070002,Mutual Fund
2013-02-26,106.65800066077327,110011,Mutual Fund
2013-02-26,105.62927821288044,161005,Mutual Fund
2013-02-26,103.34812029854126,163402,Mutual Fund
2013-02-26,101.92372546761574,202002,Mutual Fund
2013-02-26,105.22523555877233,260116,Mutual Fund
2013-02-26,103.81478742243738,270006,Mutual Fund
2013-02-26,107.30650220797757,377010,Mutual Fund
2013-02-26,103.16662463170184,040001,Strategy Fund
2013-02-26,102.49552225886166,050001,Strategy Fund
2013-02-26,107.0316631481802,070002,Strategy Fund
2013-02-26,108.35744610052787,110011,Strategy Fund
2013-02-26,107.16540108484716,161005,Strategy Fund
2013-02-26,106.23418772998856,163402,Strategy Fund
2013-02-26,105.18414088318546,202002,Strategy Fund
2013-02-26,106.46243910301108,260116,Strategy Fund
2013-02-26,107.31257492644973,270006,Strategy Fund
2013-02-26,109.62384087596793,377010,Strategy Fund
2013-02-26,110.20615348158051,519008,Strategy Fund
2013-02-27,101.58457432194774,Shanghai Composite,Index
2013-02-27,101.86924311898993,040001,Mutual Fund
2013-02-27,98.4990378423577,050001,Mutual Fund
2013-02-27,105.46865567144488,070002,Mutual Fund
2013-02-27,106.5406768600464,110011,Mutual Fund
2013-02-27,105.78772213019978,161005,Mutual Fund
2013-02-27,103.46180323086966,163402,Mutual Fund
2013-02-27,102.51488307532793,202002,Mutual Fund
2013-02-27,105.91972211346024,260116,Mutual Fund
2013-02-27,103.28533200658295,270006,Mutual Fund
2013-02-27,107.14554245466563,377010,Mutual Fund
2013-02-27,103.28370632240606,040001,Strategy Fund
2013-02-27,103.27308282890313,050001,Strategy Fund
2013-02-27,106.79739055333867,070002,Strategy Fund
2013-02-27,108.09944410073294,110011,Strategy Fund
2013-02-27,106.53849921518265,161005,Strategy Fund
2013-02-27,106.48708430078739,163402,Strategy Fund
2013-02-27,105.4309328264289,202002,Strategy Fund
2013-02-27,106.61522336406995,260116,Strategy Fund
2013-02-27,106.72596745493294,270006,Strategy Fund
2013-02-27,109.24056260221748,377010,Strategy Fund
2013-02-27,109.86153912082435,519008,Strategy Fund
2013-02-28,103.88038570162377,Shanghai Composite,Index
2013-02-28,103.21391712816062,040001,Mutual Fund
2013-02-28,101.06986273004321,050001,Mutual Fund
2013-02-28,107.46201326363519,070002,Mutual Fund
2013-02-28,109.03372869857151,110011,Mutual Fund
2013-02-28,108.10447324485115,161005,Mutual Fund
2013-02-28,105.72761672162572,163402,Mutual Fund
2013-02-28,104.84197092113787,202002,Mutual Fund
2013-02-28,108.36646769428116,260116,Mutual Fund
2013-02-28,104.87592611948433,270006,Mutual Fund
2013-02-28,108.0777086740212,377010,Mutual Fund
2013-02-28,105.41926882306225,040001,Strategy Fund
2013-02-28,106.34658523482629,050001,Strategy Fund
2013-02-28,108.95384627185317,070002,Strategy Fund
2013-02-28,110.24056246942959,110011,Strategy Fund
2013-02-28,108.37275805007116,161005,Strategy Fund
2013-02-28,109.13638312080903,163402,Strategy Fund
2013-02-28,108.0403723983207,202002,Strategy Fund
2013-02-28,109.15948621816315,260116,Strategy Fund
2013-02-28,108.61851464998678,270006,Strategy Fund
2013-02-28,111.33749718000605,377010,Strategy Fund
2013-02-28,112.08008920901327,519008,Strategy Fund
2013-03-01,103.61029669879953,Shanghai Composite,Index
2013-03-01,103.55452305468356,040001,Mutual Fund
2013-03-01,100.66558327912306,050001,Mutual Fund
2013-03-01,108.47215618831336,070002,Mutual Fund
2013-03-01,109.93870864676964,110011,Mutual Fund
2013-03-01,108.947688136161,161005,Mutual Fund
2013-03-01,105.80162605333085,163402,Mutual Fund
2013-03-01,105.11456004553281,202002,Mutual Fund
2013-03-01,109.06001308752455,260116,Mutual Fund
2013-03-01,105.62054519493267,270006,Mutual Fund
2013-03-01,108.5100195087173,377010,Mutual Fund
2013-03-01,105.6592007852579,040001,Strategy Fund
2013-03-01,106.19223271518867,050001,Strategy Fund
2013-03-01,109.57225848535548,070002,Strategy Fund
2013-03-01,111.23198249055861,110011,Strategy Fund
2013-03-01,109.0808082561303,161005,Strategy Fund
2013-03-01,109.51069165969834,163402,Strategy Fund
2013-03-01,108.36602749782516,202002,Strategy Fund
2013-03-01,109.99733122167945,260116,Strategy Fund
2013-03-01,109.28910304225379,270006,Strategy Fund
2013-03-01,112.32865417317039,377010,Strategy Fund
2013-03-01,113.11045230179792,519008,Strategy Fund
2013-03-04,99.82852086929334,Shanghai Composite,Index
2013-03-04,100.18900105540635,040001,Mutual Fund
2013-03-04,96.19603138152998,050001,Mutual Fund
2013-03-04,105.41324138380293,070002,Mutual Fund
2013-03-04,105.61811739695159,110011,Mutual Fund
2013-03-04,105.26525627715874,161005,Mutual Fund
2013-03-04,102.83918052383758,163402,Mutual Fund
2013-03-04,101.80345140409852,202002,Mutual Fund
2013-03-04,103.65063643838334,260116,Mutual Fund
2013-03-04,102.14562925801938,270006,Mutual Fund
2013-03-04,105.86237503270459,377010,Mutual Fund
2013-03-04,102.41021904776521,040001,Strategy Fund
2013-03-04,101.81936422214177,050001,Strategy Fund
2013-03-04,106.60596665259443,070002,Strategy Fund
2013-03-04,108.86989524268374,110011,Strategy Fund
2013-03-04,107.01633013802558,161005,Strategy Fund
2013-03-04,105.90378930658389,163402,Strategy Fund
2013-03-04,105.05075598917682,202002,Strategy Fund
2013-03-04,106.43317878132632,260116,Strategy Fund
2013-03-04,107.33543330213978,270006,Strategy Fund
2013-03-04,109.48487502378967,377010,Strategy Fund
2013-03-04,110.35407596498476,519008,Strategy Fund
2013-03-05,102.15452540554789,Shanghai Composite,Index
2013-03-05,102.04249757493136,040001,Mutual Fund
2013-03-05,97.28304653614128,050001,Mutual Fund
2013-03-05,107.79558063907686,070002,Mutual Fund
2013-03-05,107.67767068619216,110011,Mutual Fund
2013-03-05,106.91792080071016,161005,Mutual Fund
2013-03-05,105.8626524312384,163402,Mutual Fund
2013-03-05,103.74789732591681,202002,Mutual Fund
2013-03-05,105.7443792944387,260116,Mutual Fund
2013-03-05,103.92296320710895,270006,Mutual Fund
2013-03-05,108.36072708347642,377010,Mutual Fund
2013-03-05,104.26527758355701,040001,Strategy Fund
2013-03-05,105.25328147404835,050001,Strategy Fund
2013-03-05,109.6213619390676,070002,Strategy Fund
2013-03-05,111.85107980844498,110011,Strategy Fund
2013-03-05,109.81224931732116,161005,Strategy Fund
2013-03-05,109.56178810875576,163402,Strategy Fund
2013-03-05,108.44798666216545,202002,Strategy Fund
2013-03-05,109.43650242689931,260116,Strategy Fund
2013-03-05,109.91548177586586,270006,Strategy Fund
2013-03-05,112.5490181421981,377010,Strategy Fund
2013-03-05,113.97061615425707,519008,Strategy Fund
2013-03-06,103.0739161341978,Shanghai Composite,Index
2013-03-06,103.22619054680058,040001,Mutual Fund
2013-03-06,98.09049582239126,050001,Mutual Fund
2013-03-06,108.34533810033618,070002,Mutual Fund
2013-03-06,108.18375573841725,110011,Mutual Fund
2013-03-06,107.9015656720767,161005,Mutual Fund
2013-03-06,106.49782834582584,163402,Mutual Fund
2013-03-06,104.29776118174416,202002,Mutual Fund
2013-03-06,107.40456604936139,260116,Mutual Fund
2013-03-06,104.88944676493506,270006,Mutual Fund
2013-03-06,109.30346540910266,377010,Mutual Fund
2013-03-06,105.65505359696954,040001,Strategy Fund
2013-03-06,106.56700852716874,050001,Strategy Fund
2013-03-06,111.48920241680369,070002,Strategy Fund
2013-03-06,113.47175071726045,110011,Strategy Fund
2013-03-06,111.97117160094032,161005,Strategy Fund
2013-03-06,110.95287100440177,163402,Strategy Fund
2013-03-06,109.99140137967838,202002,Strategy Fund
2013-03-06,111.25020864022936,260116,Strategy Fund
2013-03-06,111.76071324013598,270006,Strategy Fund
2013-03-06,114.07739851042042,377010,Strategy Fund
2013-03-06,115.53464816733923,519008,Strategy Fund
2013-03-07,102.06379175608265,Shanghai Composite,Index
2013-03-07,102.55522030824638,040001,Mutual Fund
2013-03-07,97.81584243408857,050001,Mutual Fund
2013-03-07,106.99102137408197,070002,Mutual Fund
2013-03-07,106.73409341152247,110011,Mutual Fund
2013-03-07,106.68227797998222,161005,Mutual Fund
2013-03-07,105.08140722882635,163402,Mutual Fund
2013-03-07,102.91060095802698,202002,Mutual Fund
2013-03-07,105.83645938504071,260116,Mutual Fund
2013-03-07,104.3545105864339,270006,Mutual Fund
2013-03-07,109.15044055752992,377010,Mutual Fund
2013-03-07,105.07587293512705,040001,Strategy Fund
2013-03-07,105.14181147513439,050001,Strategy Fund
2013-03-07,110.15288154081608,070002,Strategy Fund
2013-03-07,111.68285671449456,110011,Strategy Fund
2013-03-07,110.88853473416953,161005,Strategy Fund
2013-03-07,109.22423333674578,163402,Strategy Fund
2013-03-07,108.50554846560512,202002,Strategy Fund
2013-03-07,109.35585986793387,260116,Strategy Fund
2013-03-07,110.57811400192836,270006,Strategy Fund
2013-03-07,112.08188044278305,377010,Strategy Fund
2013-03-07,113.36645570150532,519008,Strategy Fund
2013-03-08,101.81883865586805,Shanghai Composite,Index
2013-03-08,102.05269972873596,040001,Mutual Fund
2013-03-08,97.41479748010879,050001,Mutual Fund
2013-03-08,106.35977434797488,070002,Mutual Fund
2013-03-08,105.97628134830066,110011,Mutual Fund
2013-03-08,105.40209064422244,161005,Mutual Fund
2013-03-08,104.78717928858563,163402,Mutual Fund
2013-03-08,102.2725552320872,202002,Mutual Fund
2013-03-08,104.7886784371288,260116,Mutual Fund
2013-03-08,103.20661096998312,270006,Mutual Fund
2013-03-08,108.29906712118118,377010,Mutual Fund
2013-03-08,104.2399569693893,040001,Strategy Fund
2013-03-08,104.55220737106616,050001,Strategy Fund
2013-03-08,109.21108678827507,070002,Strategy Fund
2013-03-08,110.56433356292894,110011,Strategy Fund
2013-03-08,109.64862477292559,161005,Strategy Fund
2013-03-08,108.37042043847684,163402,Strategy Fund
2013-03-08,107.62922954296997,202002,Strategy Fund
2013-03-08,108.76752838969668,260116,Strategy Fund
2013-03-08,109.25089879417371,270006,Strategy Fund
2013-03-08,110.98111040285185,377010,Strategy Fund
2013-03-08,112.27645111795397,519008,Strategy Fund
2013-03-11,101.46247272057252,Shanghai Composite,Index
2013-03-11,102.2261893182748,040001,Mutual Fund
2013-03-11,97.00565533069235,050001,Mutual Fund
2013-03-11,106.46613412232284,070002,Mutual Fund
